user_id,timestamp,page,product_id,session_id,source
user_191,2023-06-25 17:14:00,homepage,prod_9,sess_3258,email
user_3,2023-06-19 09:04:00,product_view,prod_10,sess_6679,social
user_149,2023-06-07 19:03:00,product_view,prod_1,sess_9399,social
user_59,2023-06-22 14:12:00,add_to_cart,prod_8,sess_4438,paid_search
user_133,2023-06-21 23:58:00,add_to_cart,prod_19,sess_8679,email
user_22,2023-06-20 00:13:00,checkout,prod_11,sess_8025,paid_search
user_113,2023-06-18 01:16:00,checkout,prod_15,sess_1493,paid_search
user_148,2023-06-23 17:54:00,product_view,prod_5,sess_1158,email
user_87,2023-06-25 11:12:00,product_view,prod_8,sess_7608,email
user_84,2023-06-07 07:58:00,homepage,prod_19,sess_1527,paid_search
user_85,2023-06-18 08:30:00,add_to_cart,prod_19,sess_7404,paid_search
user_101,2023-06-22 14:35:00,product_view,prod_3,sess_4085,organic
user_85,2023-06-05 05:50:00,confirmation,prod_19,sess_5991,paid_search
user_27,2023-06-02 05:18:00,homepage,prod_18,sess_9005,paid_search
user_51,2023-06-13 22:00:00,checkout,prod_3,sess_7322,paid_search
user_60,2023-06-21 16:36:00,add_to_cart,prod_10,sess_2146,organic
user_95,2023-06-19 16:46:00,homepage,prod_17,sess_6353,social
user_41,2023-06-22 18:22:00,homepage,prod_4,sess_7855,organic
user_100,2023-06-15 02:20:00,homepage,prod_7,sess_4369,social
user_182,2023-06-27 17:41:00,homepage,prod_16,sess_6084,paid_search
user_129,2023-06-07 11:51:00,product_view,prod_15,sess_1121,social
user_17,2023-06-24 22:22:00,add_to_cart,prod_13,sess_5044,email
user_146,2023-06-05 03:30:00,product_view,prod_16,sess_1640,email
user_166,2023-06-18 19:10:00,product_view,prod_15,sess_5873,paid_search
user_107,2023-06-21 20:04:00,homepage,prod_8,sess_8079,social
user_169,2023-06-18 21:51:00,add_to_cart,prod_6,sess_2565,organic
user_62,2023-06-14 06:49:00,product_view,prod_6,sess_9810,organic
user_179,2023-06-26 03:49:00,checkout,prod_7,sess_7738,organic
user_95,2023-06-15 20:05:00,add_to_cart,prod_3,sess_9264,social
user_116,2023-06-03 00:45:00,product_view,prod_6,sess_9291,social
user_7,2023-06-18 08:19:00,add_to_cart,prod_3,sess_8567,email
user_191,2023-06-02 17:15:00,checkout,prod_13,sess_7499,organic
user_65,2023-06-15 21:17:00,add_to_cart,prod_4,sess_3236,social
user_125,2023-06-30 21:38:00,homepage,prod_15,sess_9985,paid_search
user_183,2023-06-08 08:15:00,homepage,prod_15,sess_5573,paid_search
user_5,2023-06-06 15:36:00,homepage,prod_20,sess_5819,social
user_44,2023-06-13 10:27:00,add_to_cart,prod_3,sess_1183,paid_search
user_113,2023-06-25 05:24:00,homepage,prod_12,sess_1564,paid_search
user_114,2023-06-30 04:09:00,checkout,prod_2,sess_9566,organic
user_100,2023-06-03 05:09:00,product_view,prod_10,sess_1076,social
user_197,2023-06-11 20:32:00,checkout,prod_7,sess_7138,paid_search
user_24,2023-06-16 08:13:00,product_view,prod_1,sess_1238,paid_search
user_175,2023-06-08 15:22:00,homepage,prod_3,sess_2582,paid_search
user_12,2023-06-15 16:27:00,product_view,prod_14,sess_6359,paid_search
user_160,2023-06-20 11:21:00,checkout,prod_7,sess_7472,organic
user_60,2023-06-08 21:38:00,homepage,prod_7,sess_6298,organic
user_103,2023-06-21 21:06:00,homepage,prod_11,sess_4485,paid_search
user_17,2023-06-02 23:59:00,add_to_cart,prod_9,sess_7045,organic
user_56,2023-06-05 15:12:00,product_view,prod_14,sess_9185,paid_search
user_65,2023-06-07 01:11:00,product_view,prod_4,sess_7366,email
user_45,2023-06-04 01:44:00,confirmation,prod_11,sess_8899,email
user_5,2023-06-18 09:39:00,checkout,prod_20,sess_8354,paid_search
user_129,2023-06-11 14:04:00,add_to_cart,prod_19,sess_1217,organic
user_158,2023-06-12 02:01:00,product_view,prod_4,sess_8020,organic
user_16,2023-06-10 04:39:00,product_view,prod_5,sess_5859,paid_search
user_97,2023-06-28 05:15:00,add_to_cart,prod_7,sess_4900,social
user_190,2023-06-30 06:59:00,homepage,prod_11,sess_6202,organic
user_134,2023-06-02 01:52:00,add_to_cart,prod_14,sess_5726,paid_search
user_188,2023-06-25 13:04:00,product_view,prod_11,sess_4372,organic
user_171,2023-06-28 16:10:00,checkout,prod_8,sess_4644,social
user_134,2023-06-03 22:34:00,homepage,prod_11,sess_1099,social
user_18,2023-06-10 07:03:00,homepage,prod_7,sess_3318,paid_search
user_24,2023-06-11 18:06:00,product_view,prod_6,sess_4348,organic
user_110,2023-06-12 03:31:00,product_view,prod_15,sess_4236,social
user_46,2023-06-27 05:36:00,homepage,prod_20,sess_5675,social
user_163,2023-06-04 15:23:00,product_view,prod_7,sess_8883,email
user_102,2023-06-20 05:41:00,homepage,prod_13,sess_8231,social
user_195,2023-06-01 21:38:00,checkout,prod_5,sess_8897,social
user_110,2023-06-28 02:05:00,add_to_cart,prod_3,sess_5918,paid_search
user_142,2023-06-14 22:04:00,product_view,prod_6,sess_8596,social
user_73,2023-06-04 06:34:00,product_view,prod_13,sess_8878,email
user_35,2023-06-01 04:33:00,homepage,prod_16,sess_4106,organic
user_129,2023-06-18 23:03:00,product_view,prod_12,sess_7812,email
user_99,2023-06-19 14:30:00,product_view,prod_16,sess_2167,organic
user_32,2023-06-09 20:08:00,checkout,prod_13,sess_3660,social
user_66,2023-06-29 21:34:00,product_view,prod_12,sess_9005,email
user_179,2023-06-12 05:33:00,add_to_cart,prod_2,sess_7947,paid_search
user_123,2023-06-29 17:10:00,checkout,prod_2,sess_6921,organic
user_179,2023-06-07 16:57:00,product_view,prod_5,sess_8462,email
user_64,2023-06-01 13:28:00,product_view,prod_20,sess_3644,organic
user_198,2023-06-19 02:21:00,add_to_cart,prod_3,sess_7297,organic
user_133,2023-06-20 10:15:00,checkout,prod_7,sess_3716,email
user_178,2023-06-30 23:14:00,product_view,prod_10,sess_9735,social
user_151,2023-06-05 23:21:00,add_to_cart,prod_10,sess_2456,email
user_37,2023-06-15 00:31:00,add_to_cart,prod_9,sess_7520,organic
user_44,2023-06-20 00:23:00,homepage,prod_16,sess_2144,social
user_168,2023-06-09 00:40:00,add_to_cart,prod_10,sess_3795,email
user_48,2023-06-23 20:59:00,homepage,prod_5,sess_3981,organic
user_116,2023-06-10 03:28:00,checkout,prod_19,sess_4041,organic
user_192,2023-06-12 19:16:00,checkout,prod_6,sess_4143,social
user_113,2023-06-04 15:10:00,homepage,prod_20,sess_3721,email
user_22,2023-06-16 13:43:00,homepage,prod_13,sess_2052,organic
user_150,2023-06-01 10:23:00,product_view,prod_8,sess_2651,organic
user_69,2023-06-05 09:46:00,add_to_cart,prod_1,sess_1685,paid_search
user_134,2023-06-13 02:21:00,product_view,prod_1,sess_9520,social
user_122,2023-06-17 20:59:00,add_to_cart,prod_11,sess_6514,email
user_81,2023-06-18 05:21:00,checkout,prod_8,sess_7528,organic
user_92,2023-06-21 19:04:00,checkout,prod_11,sess_1050,social
user_186,2023-06-25 03:35:00,homepage,prod_5,sess_3013,email
user_180,2023-06-24 10:25:00,product_view,prod_8,sess_8785,social
user_170,2023-06-01 18:09:00,homepage,prod_7,sess_6278,email
user_12,2023-06-28 14:44:00,add_to_cart,prod_11,sess_4826,social
user_103,2023-06-20 11:23:00,add_to_cart,prod_20,sess_6707,social
user_169,2023-06-28 15:11:00,add_to_cart,prod_4,sess_5814,paid_search
user_183,2023-06-02 10:40:00,checkout,prod_5,sess_9267,paid_search
user_128,2023-06-22 05:52:00,product_view,prod_3,sess_9990,paid_search
user_115,2023-06-11 23:07:00,product_view,prod_4,sess_9858,paid_search
user_55,2023-06-05 19:12:00,add_to_cart,prod_6,sess_2465,social
user_184,2023-06-18 10:52:00,homepage,prod_1,sess_6349,email
user_57,2023-06-07 04:16:00,add_to_cart,prod_9,sess_3016,social
user_24,2023-06-30 07:24:00,checkout,prod_11,sess_2059,email
user_97,2023-06-11 14:53:00,add_to_cart,prod_13,sess_8159,paid_search
user_67,2023-06-05 01:21:00,product_view,prod_4,sess_2824,email
user_190,2023-06-27 01:41:00,checkout,prod_19,sess_2902,email
user_33,2023-06-15 03:28:00,confirmation,prod_11,sess_1027,organic
user_152,2023-06-20 06:47:00,homepage,prod_18,sess_7359,email
user_198,2023-06-24 15:42:00,add_to_cart,prod_12,sess_3069,paid_search
user_28,2023-06-15 09:04:00,homepage,prod_13,sess_8546,paid_search
user_76,2023-06-07 17:01:00,product_view,prod_8,sess_8467,email
user_38,2023-06-23 20:43:00,product_view,prod_2,sess_6060,organic
user_71,2023-06-23 12:41:00,product_view,prod_19,sess_4534,email
user_181,2023-06-07 22:47:00,homepage,prod_13,sess_6458,paid_search
user_188,2023-06-09 03:32:00,add_to_cart,prod_8,sess_1861,social
user_187,2023-06-01 23:33:00,product_view,prod_13,sess_3608,social
user_87,2023-06-18 19:28:00,add_to_cart,prod_14,sess_6706,social
user_19,2023-06-09 21:05:00,add_to_cart,prod_17,sess_5626,social
user_25,2023-06-14 20:07:00,product_view,prod_5,sess_1886,social
user_168,2023-06-22 22:57:00,product_view,prod_6,sess_8239,email
user_38,2023-06-30 15:19:00,homepage,prod_7,sess_4205,organic
user_93,2023-06-18 03:17:00,homepage,prod_19,sess_3418,social
user_174,2023-06-17 04:23:00,checkout,prod_6,sess_2573,social
user_46,2023-06-30 14:04:00,homepage,prod_2,sess_9444,email
user_152,2023-06-12 03:36:00,confirmation,prod_14,sess_7619,organic
user_31,2023-06-28 03:09:00,product_view,prod_8,sess_5959,paid_search
user_168,2023-06-22 02:27:00,add_to_cart,prod_13,sess_2468,social
user_71,2023-06-06 07:23:00,product_view,prod_15,sess_2966,organic
user_32,2023-06-11 05:41:00,add_to_cart,prod_16,sess_9351,organic
user_151,2023-06-13 10:58:00,confirmation,prod_19,sess_8856,organic
user_152,2023-06-14 13:53:00,product_view,prod_6,sess_8105,paid_search
user_26,2023-06-09 09:56:00,homepage,prod_11,sess_9806,social
user_180,2023-06-25 02:59:00,product_view,prod_1,sess_9788,social
user_17,2023-06-30 15:49:00,checkout,prod_17,sess_9830,organic
user_193,2023-06-09 05:20:00,confirmation,prod_7,sess_2922,paid_search
user_2,2023-06-06 14:23:00,product_view,prod_18,sess_6149,organic
user_33,2023-06-04 23:55:00,homepage,prod_19,sess_3641,email
user_193,2023-06-24 00:50:00,homepage,prod_2,sess_3043,email
user_94,2023-06-12 07:15:00,homepage,prod_18,sess_1001,email
user_12,2023-06-30 23:58:00,checkout,prod_17,sess_5807,social
user_36,2023-06-24 18:53:00,product_view,prod_19,sess_6127,email
user_156,2023-06-03 00:51:00,product_view,prod_18,sess_2622,paid_search
user_10,2023-06-07 02:35:00,homepage,prod_7,sess_4526,paid_search
user_152,2023-06-04 09:13:00,product_view,prod_12,sess_7914,email
user_67,2023-06-19 04:58:00,add_to_cart,prod_13,sess_3675,social
user_22,2023-06-25 09:21:00,add_to_cart,prod_9,sess_3346,paid_search
user_19,2023-06-17 22:28:00,confirmation,prod_9,sess_4156,paid_search
user_108,2023-06-18 05:54:00,product_view,prod_5,sess_8104,organic
user_155,2023-06-25 04:30:00,homepage,prod_8,sess_3041,organic
user_176,2023-06-30 03:14:00,product_view,prod_18,sess_6396,organic
user_93,2023-06-11 06:35:00,add_to_cart,prod_11,sess_3397,email
user_3,2023-06-18 05:34:00,product_view,prod_4,sess_4640,organic
user_32,2023-06-27 19:09:00,product_view,prod_6,sess_6022,social
user_25,2023-06-26 02:25:00,product_view,prod_17,sess_5620,email
user_156,2023-06-15 11:20:00,checkout,prod_4,sess_3797,social
user_47,2023-06-26 02:34:00,checkout,prod_12,sess_9711,social
user_123,2023-06-24 08:57:00,homepage,prod_19,sess_1155,paid_search
user_169,2023-06-03 09:44:00,homepage,prod_5,sess_5380,email
user_182,2023-06-21 20:01:00,add_to_cart,prod_8,sess_7852,paid_search
user_113,2023-06-14 01:17:00,add_to_cart,prod_12,sess_9228,email
user_110,2023-06-14 21:20:00,checkout,prod_17,sess_4748,organic
user_79,2023-06-29 21:14:00,add_to_cart,prod_14,sess_2476,organic
user_20,2023-06-27 04:23:00,checkout,prod_8,sess_3705,organic
user_22,2023-06-01 11:40:00,product_view,prod_10,sess_9074,social
user_174,2023-06-22 19:54:00,checkout,prod_17,sess_3235,social
user_132,2023-06-01 15:10:00,add_to_cart,prod_18,sess_7643,paid_search
user_191,2023-06-16 16:53:00,add_to_cart,prod_1,sess_9754,paid_search
user_190,2023-06-28 15:24:00,add_to_cart,prod_17,sess_1693,social
user_44,2023-06-04 10:03:00,checkout,prod_17,sess_3864,email
user_35,2023-06-20 05:43:00,product_view,prod_17,sess_1834,social
user_98,2023-06-16 09:08:00,product_view,prod_6,sess_2855,paid_search
user_139,2023-06-14 08:37:00,product_view,prod_4,sess_8915,email
user_55,2023-06-10 21:31:00,add_to_cart,prod_1,sess_7449,email
user_165,2023-06-22 01:46:00,checkout,prod_17,sess_1580,social
user_15,2023-06-15 22:51:00,homepage,prod_12,sess_8542,email
user_91,2023-06-19 07:09:00,homepage,prod_4,sess_4050,email
user_3,2023-06-04 20:33:00,product_view,prod_4,sess_4236,paid_search
user_106,2023-06-08 01:59:00,checkout,prod_4,sess_1113,email
user_58,2023-06-17 14:07:00,product_view,prod_16,sess_5903,social
user_47,2023-06-20 23:02:00,checkout,prod_18,sess_2780,social
user_42,2023-06-01 06:20:00,product_view,prod_5,sess_8110,email
user_182,2023-06-02 19:58:00,homepage,prod_7,sess_5667,paid_search
user_102,2023-06-08 07:06:00,add_to_cart,prod_14,sess_1517,paid_search
user_123,2023-06-26 00:52:00,homepage,prod_9,sess_9012,social
user_175,2023-06-23 20:09:00,product_view,prod_5,sess_7551,social
user_34,2023-06-06 17:45:00,confirmation,prod_4,sess_1346,paid_search
user_89,2023-06-03 08:50:00,homepage,prod_17,sess_4874,email
user_110,2023-06-22 20:29:00,add_to_cart,prod_20,sess_8116,email
user_73,2023-06-12 06:36:00,homepage,prod_16,sess_8027,paid_search
user_187,2023-06-06 05:37:00,homepage,prod_17,sess_5606,email
user_180,2023-06-10 00:43:00,add_to_cart,prod_8,sess_8031,social
user_181,2023-06-28 19:29:00,add_to_cart,prod_4,sess_9230,paid_search
user_49,2023-06-11 10:32:00,add_to_cart,prod_19,sess_3436,organic
user_34,2023-06-07 15:41:00,homepage,prod_13,sess_4148,social
user_5,2023-06-18 07:26:00,homepage,prod_20,sess_1834,social
user_135,2023-06-11 02:14:00,add_to_cart,prod_10,sess_4791,email
user_110,2023-06-30 07:16:00,homepage,prod_16,sess_7997,organic
user_78,2023-06-16 23:24:00,product_view,prod_4,sess_5596,social
user_64,2023-06-02 20:39:00,checkout,prod_11,sess_3977,organic
user_14,2023-06-13 18:00:00,homepage,prod_11,sess_8734,organic
user_111,2023-06-17 13:07:00,product_view,prod_6,sess_9049,email
user_78,2023-06-26 02:40:00,homepage,prod_4,sess_1223,paid_search
user_85,2023-06-27 19:14:00,add_to_cart,prod_12,sess_6920,email
user_61,2023-06-04 23:16:00,homepage,prod_9,sess_7292,organic
user_34,2023-06-09 18:43:00,homepage,prod_20,sess_4120,social
user_26,2023-06-14 17:17:00,checkout,prod_3,sess_6618,social
user_195,2023-06-02 23:51:00,product_view,prod_7,sess_3517,paid_search
user_50,2023-06-26 12:02:00,product_view,prod_14,sess_5137,email
user_94,2023-06-20 20:21:00,add_to_cart,prod_15,sess_2923,organic
user_124,2023-06-01 23:53:00,product_view,prod_14,sess_9255,paid_search
user_154,2023-06-14 04:22:00,add_to_cart,prod_9,sess_3112,organic
user_145,2023-06-19 02:10:00,add_to_cart,prod_2,sess_4116,social
user_176,2023-06-08 12:47:00,checkout,prod_18,sess_2228,social
user_193,2023-06-19 05:50:00,product_view,prod_17,sess_7393,email
user_53,2023-06-27 22:44:00,homepage,prod_6,sess_4568,organic
user_132,2023-06-12 18:42:00,product_view,prod_15,sess_9602,email
user_57,2023-06-08 18:53:00,add_to_cart,prod_10,sess_2951,paid_search
user_12,2023-06-30 02:37:00,homepage,prod_18,sess_1640,paid_search
user_72,2023-06-30 05:41:00,product_view,prod_5,sess_1844,paid_search
user_54,2023-06-29 19:03:00,homepage,prod_18,sess_6692,email
user_84,2023-06-13 00:24:00,checkout,prod_3,sess_9999,paid_search
user_105,2023-06-29 11:42:00,product_view,prod_20,sess_1938,organic
user_92,2023-06-09 01:02:00,add_to_cart,prod_8,sess_5582,email
user_5,2023-06-18 09:13:00,add_to_cart,prod_18,sess_2743,email
user_161,2023-06-11 00:59:00,product_view,prod_20,sess_8244,email
user_69,2023-06-08 02:00:00,product_view,prod_7,sess_7479,social
user_60,2023-06-05 06:20:00,product_view,prod_14,sess_8848,social
user_47,2023-06-09 14:17:00,homepage,prod_15,sess_3885,social
user_187,2023-06-15 02:46:00,add_to_cart,prod_6,sess_1344,paid_search
user_46,2023-06-04 03:51:00,add_to_cart,prod_13,sess_4077,paid_search
user_19,2023-06-05 13:28:00,homepage,prod_14,sess_7594,paid_search
user_187,2023-06-18 11:25:00,add_to_cart,prod_1,sess_7191,organic
user_29,2023-06-07 00:22:00,add_to_cart,prod_1,sess_1716,paid_search
user_198,2023-06-01 10:15:00,product_view,prod_3,sess_1221,organic
user_139,2023-06-10 04:59:00,checkout,prod_11,sess_2392,paid_search
user_123,2023-06-14 23:44:00,checkout,prod_19,sess_3672,email
user_123,2023-06-13 04:08:00,homepage,prod_5,sess_9905,organic
user_6,2023-06-05 16:01:00,homepage,prod_2,sess_5861,social
user_37,2023-06-11 07:35:00,checkout,prod_1,sess_1393,social
user_99,2023-06-11 06:43:00,product_view,prod_5,sess_5699,social
user_176,2023-06-11 05:14:00,product_view,prod_4,sess_2804,organic
user_73,2023-06-06 09:16:00,homepage,prod_12,sess_6467,email
user_22,2023-06-20 12:10:00,add_to_cart,prod_2,sess_3917,email
user_154,2023-06-14 17:23:00,add_to_cart,prod_6,sess_3461,email
user_90,2023-06-17 19:10:00,product_view,prod_4,sess_9179,email
user_183,2023-06-30 20:22:00,add_to_cart,prod_3,sess_3435,paid_search
user_82,2023-06-04 01:31:00,product_view,prod_5,sess_8838,organic
user_148,2023-06-07 14:00:00,confirmation,prod_14,sess_5562,organic
user_83,2023-06-17 01:08:00,homepage,prod_5,sess_7308,email
user_127,2023-06-28 09:15:00,product_view,prod_14,sess_7782,email
user_36,2023-06-25 12:27:00,product_view,prod_8,sess_9144,social
user_137,2023-06-04 19:19:00,checkout,prod_18,sess_7301,social
user_135,2023-06-04 23:18:00,add_to_cart,prod_19,sess_4593,paid_search
user_93,2023-06-17 11:50:00,homepage,prod_1,sess_1281,social
user_35,2023-06-17 10:09:00,homepage,prod_4,sess_6723,paid_search
user_76,2023-06-12 00:52:00,homepage,prod_15,sess_7898,paid_search
user_58,2023-06-07 12:16:00,add_to_cart,prod_2,sess_2920,social
user_188,2023-06-17 21:58:00,add_to_cart,prod_1,sess_7958,organic
user_180,2023-06-22 16:49:00,add_to_cart,prod_4,sess_2208,paid_search
user_8,2023-06-12 03:39:00,product_view,prod_5,sess_2294,organic
user_4,2023-06-07 19:31:00,checkout,prod_19,sess_7823,paid_search
user_121,2023-06-22 09:34:00,add_to_cart,prod_5,sess_5907,social
user_185,2023-06-14 01:13:00,product_view,prod_11,sess_1216,organic
user_40,2023-06-28 11:55:00,checkout,prod_2,sess_1526,paid_search
user_129,2023-06-21 16:12:00,homepage,prod_6,sess_7940,email
user_147,2023-06-20 06:45:00,product_view,prod_17,sess_4724,paid_search
user_70,2023-06-10 15:24:00,product_view,prod_3,sess_3050,social
user_159,2023-06-26 10:53:00,homepage,prod_2,sess_4009,organic
user_178,2023-06-18 07:34:00,product_view,prod_15,sess_7637,paid_search
user_14,2023-06-13 06:49:00,add_to_cart,prod_12,sess_4190,organic
user_27,2023-06-02 06:38:00,product_view,prod_3,sess_6496,paid_search
user_73,2023-06-10 15:27:00,product_view,prod_6,sess_2070,organic
user_194,2023-06-30 01:17:00,homepage,prod_10,sess_4305,organic
user_62,2023-06-26 15:45:00,homepage,prod_9,sess_1735,social
user_12,2023-06-01 09:15:00,product_view,prod_2,sess_6056,email
user_193,2023-06-09 20:51:00,confirmation,prod_10,sess_9195,email
user_193,2023-06-05 10:21:00,add_to_cart,prod_13,sess_3122,email
user_105,2023-06-02 01:52:00,homepage,prod_17,sess_3460,social
user_123,2023-06-14 04:53:00,checkout,prod_19,sess_1612,paid_search
user_39,2023-06-11 12:56:00,homepage,prod_15,sess_2528,paid_search
user_175,2023-06-23 19:54:00,add_to_cart,prod_5,sess_3638,email
user_115,2023-06-29 08:59:00,product_view,prod_5,sess_6903,social
user_11,2023-06-07 22:27:00,homepage,prod_13,sess_2228,social
user_25,2023-06-25 21:37:00,homepage,prod_1,sess_6071,organic
user_128,2023-06-14 10:52:00,product_view,prod_4,sess_3780,paid_search
user_18,2023-06-05 01:27:00,product_view,prod_9,sess_6789,organic
user_46,2023-06-12 15:38:00,product_view,prod_15,sess_8753,social
user_167,2023-06-02 19:14:00,checkout,prod_5,sess_8999,email
user_74,2023-06-21 01:30:00,product_view,prod_13,sess_3113,email
user_132,2023-06-04 19:11:00,confirmation,prod_20,sess_7122,social
user_130,2023-06-29 05:52:00,product_view,prod_15,sess_1699,organic
user_190,2023-06-08 00:49:00,add_to_cart,prod_8,sess_1130,organic
user_75,2023-06-04 07:42:00,homepage,prod_13,sess_7541,paid_search
user_100,2023-06-22 04:51:00,add_to_cart,prod_15,sess_6716,social
user_165,2023-06-05 23:11:00,checkout,prod_18,sess_8616,organic
user_47,2023-06-20 17:04:00,checkout,prod_4,sess_7503,paid_search
user_103,2023-06-28 12:07:00,homepage,prod_11,sess_6610,social
user_55,2023-06-02 17:48:00,homepage,prod_16,sess_8447,paid_search
user_121,2023-06-26 20:37:00,add_to_cart,prod_5,sess_6245,organic
user_154,2023-06-20 13:47:00,homepage,prod_13,sess_6922,social
user_55,2023-06-20 05:56:00,homepage,prod_2,sess_1375,email
user_65,2023-06-13 11:10:00,homepage,prod_6,sess_2134,social
user_21,2023-06-20 02:26:00,checkout,prod_10,sess_8396,paid_search
user_172,2023-06-05 04:58:00,homepage,prod_9,sess_1880,social
user_88,2023-06-20 01:46:00,homepage,prod_10,sess_6722,social
user_122,2023-06-20 21:05:00,add_to_cart,prod_18,sess_3632,email
user_178,2023-06-26 12:39:00,product_view,prod_19,sess_1162,paid_search
user_20,2023-06-15 09:43:00,add_to_cart,prod_19,sess_6304,organic
user_39,2023-06-15 09:36:00,checkout,prod_15,sess_9182,organic
user_173,2023-06-21 12:07:00,product_view,prod_14,sess_1060,paid_search
user_163,2023-06-02 15:51:00,add_to_cart,prod_15,sess_2596,paid_search
user_191,2023-06-08 13:25:00,product_view,prod_7,sess_9947,social
user_56,2023-06-27 06:03:00,homepage,prod_12,sess_4131,organic
user_95,2023-06-23 20:24:00,homepage,prod_12,sess_6029,organic
user_180,2023-06-19 20:15:00,add_to_cart,prod_16,sess_8471,social
user_91,2023-06-24 19:26:00,checkout,prod_12,sess_7977,email
user_30,2023-06-09 01:13:00,product_view,prod_6,sess_7113,paid_search
user_139,2023-06-29 20:36:00,product_view,prod_14,sess_8167,email
user_180,2023-06-04 23:42:00,checkout,prod_20,sess_2625,organic
user_23,2023-06-05 17:14:00,add_to_cart,prod_1,sess_7738,social
user_192,2023-06-29 19:58:00,checkout,prod_20,sess_2633,social
user_129,2023-06-20 03:27:00,checkout,prod_19,sess_5749,paid_search
user_58,2023-06-09 21:36:00,product_view,prod_15,sess_2875,social
user_32,2023-06-19 19:02:00,confirmation,prod_12,sess_8601,social
user_2,2023-06-13 21:46:00,add_to_cart,prod_12,sess_9315,email
user_169,2023-06-11 23:50:00,product_view,prod_9,sess_7794,organic
user_107,2023-06-18 00:57:00,homepage,prod_2,sess_3512,email
user_86,2023-06-12 00:08:00,confirmation,prod_6,sess_8045,social
user_50,2023-06-27 07:10:00,add_to_cart,prod_20,sess_1845,social
user_33,2023-06-19 08:18:00,confirmation,prod_13,sess_3846,email
user_133,2023-06-06 17:59:00,product_view,prod_6,sess_2631,organic
user_162,2023-06-26 03:55:00,add_to_cart,prod_19,sess_5263,paid_search
user_83,2023-06-20 21:46:00,homepage,prod_7,sess_1420,organic
user_161,2023-06-04 14:02:00,homepage,prod_19,sess_9907,social
user_7,2023-06-09 11:46:00,confirmation,prod_5,sess_6867,paid_search
user_168,2023-06-12 03:52:00,product_view,prod_8,sess_9772,social
user_198,2023-06-04 18:37:00,add_to_cart,prod_9,sess_5505,paid_search
user_161,2023-06-06 01:10:00,add_to_cart,prod_1,sess_2694,social
user_153,2023-06-12 22:10:00,homepage,prod_4,sess_5627,paid_search
user_24,2023-06-10 11:09:00,product_view,prod_3,sess_6921,social
user_26,2023-06-04 08:21:00,add_to_cart,prod_16,sess_7778,social
user_161,2023-06-18 01:52:00,homepage,prod_3,sess_7879,email
user_163,2023-06-14 14:19:00,checkout,prod_15,sess_3945,organic
user_46,2023-06-06 08:01:00,add_to_cart,prod_19,sess_1515,email
user_89,2023-06-01 05:28:00,confirmation,prod_16,sess_9953,paid_search
user_134,2023-06-28 14:02:00,checkout,prod_9,sess_4159,organic
user_138,2023-06-10 20:15:00,product_view,prod_1,sess_3496,email
user_30,2023-06-11 00:02:00,homepage,prod_7,sess_3270,organic
user_187,2023-06-10 01:37:00,product_view,prod_5,sess_8890,organic
user_90,2023-06-23 13:32:00,add_to_cart,prod_18,sess_8652,social
user_132,2023-06-08 20:55:00,checkout,prod_13,sess_5097,paid_search
user_176,2023-06-27 13:29:00,confirmation,prod_9,sess_2685,email
user_43,2023-06-20 17:27:00,confirmation,prod_7,sess_8992,social
user_109,2023-06-29 08:23:00,add_to_cart,prod_20,sess_6222,organic
user_156,2023-06-18 00:27:00,product_view,prod_13,sess_6782,organic
user_116,2023-06-12 12:24:00,checkout,prod_6,sess_9378,social
user_76,2023-06-17 00:45:00,checkout,prod_20,sess_9691,social
user_8,2023-06-20 13:00:00,homepage,prod_4,sess_6286,paid_search
user_92,2023-06-17 22:17:00,homepage,prod_8,sess_7089,paid_search
user_200,2023-06-01 11:54:00,homepage,prod_11,sess_6219,email
user_55,2023-06-11 14:06:00,product_view,prod_15,sess_6268,organic
user_99,2023-06-10 21:31:00,add_to_cart,prod_10,sess_9638,organic
user_144,2023-06-27 02:54:00,add_to_cart,prod_9,sess_2225,social
user_175,2023-06-10 00:25:00,product_view,prod_14,sess_6244,paid_search
user_13,2023-06-20 04:06:00,product_view,prod_16,sess_5496,organic
user_32,2023-06-27 21:42:00,homepage,prod_15,sess_6355,social
user_61,2023-06-30 07:03:00,homepage,prod_19,sess_1292,organic
user_119,2023-06-02 16:25:00,homepage,prod_10,sess_7599,organic
user_87,2023-06-19 21:22:00,homepage,prod_1,sess_2558,email
user_71,2023-06-04 15:07:00,add_to_cart,prod_11,sess_7559,email
user_127,2023-06-21 16:31:00,homepage,prod_20,sess_5889,social
user_165,2023-06-02 07:59:00,checkout,prod_4,sess_2683,paid_search
user_13,2023-06-20 19:52:00,homepage,prod_1,sess_6289,paid_search
user_44,2023-06-25 11:09:00,homepage,prod_3,sess_7043,organic
user_177,2023-06-06 01:01:00,product_view,prod_2,sess_1705,organic
user_78,2023-06-13 06:48:00,product_view,prod_3,sess_7218,paid_search
user_36,2023-06-15 12:47:00,product_view,prod_19,sess_3069,paid_search
user_193,2023-06-29 23:40:00,checkout,prod_19,sess_7771,social
user_172,2023-06-27 07:12:00,product_view,prod_4,sess_4940,social
user_170,2023-06-22 23:14:00,confirmation,prod_16,sess_6274,paid_search
user_24,2023-06-17 01:34:00,add_to_cart,prod_9,sess_2356,paid_search
user_169,2023-06-23 12:14:00,add_to_cart,prod_7,sess_2231,organic
